comment_id,post_id,user_id,comment_text,commented_at
2103,1482,186,Comment 2103,2024-10-23 09:53:15
2104,828,466,Comment 2104,2024-07-01 09:53:15
2105,235,426,Comment 2105,2024-08-05 09:53:15
2106,923,115,Comment 2106,2024-04-11 09:53:15
2107,1210,217,Comment 2107,2025-03-16 09:53:15
2108,114,747,Comment 2108,2024-03-22 09:53:15
2109,525,298,Comment 2109,2025-01-08 09:53:15
2110,539,91,Comment 2110,2024-05-28 09:53:15
2111,1726,312,Comment 2111,2025-03-14 09:53:15
2112,1537,433,Comment 2112,2025-01-13 09:53:15
2113,757,931,Comment 2113,2025-02-03 09:53:15
2114,1389,317,Comment 2114,2024-10-11 09:53:15
2115,1224,18,Comment 2115,2024-05-26 09:53:15
2116,1088,282,Comment 2116,2024-05-03 09:53:15
2117,352,17,Comment 2117,2024-11-10 09:53:15
2118,1611,291,Comment 2118,2024-08-07 09:53:15
2119,223,152,Comment 2119,2024-05-13 09:53:15
2120,1382,408,Comment 2120,2024-11-28 09:53:15
2121,1627,725,Comment 2121,2025-01-08 09:53:15
2122,1326,399,Comment 2122,2024-05-27 09:53:15
2123,1521,440,Comment 2123,2024-06-24 09:53:15
2124,450,893,Comment 2124,2024-08-01 09:53:15
2125,582,343,Comment 2125,2024-05-25 09:53:15
2126,841,800,Comment 2126,2024-07-28 09:53:15
2127,1534,634,Comment 2127,2024-05-29 09:53:15
2128,131,972,Comment 2128,2024-05-21 09:53:15
2129,761,886,Comment 2129,2024-12-30 09:53:15
2130,1396,476,Comment 2130,2024-10-25 09:53:15
2131,335,612,Comment 2131,2024-06-12 09:53:15
2132,512,355,Comment 2132,2025-03-10 09:53:15
2133,1536,421,Comment 2133,2024-12-18 09:53:15
2134,233,467,Comment 2134,2024-09-22 09:53:15
2135,698,514,Comment 2135,2025-01-23 09:53:15
2136,1130,189,Comment 2136,2024-10-23 09:53:15
2137,1857,778,Comment 2137,2024-05-21 09:53:15
2138,1638,252,Comment 2138,2025-01-17 09:53:15
2139,574,910,Comment 2139,2024-06-03 09:53:15
2140,1122,826,Comment 2140,2024-05-12 09:53:15
2141,1849,907,Comment 2141,2024-09-15 09:53:15
2142,875,281,Comment 2142,2025-01-08 09:53:15
2143,1663,844,Comment 2143,2024-04-05 09:53:15
2144,1593,583,Comment 2144,2024-03-30 09:53:15
2145,1222,561,Comment 2145,2024-12-21 09:53:15
2146,235,405,Comment 2146,2024-05-14 09:53:15
2147,156,683,Comment 2147,2024-04-19 09:53:15
2148,188,29,Comment 2148,2025-03-07 09:53:15
2149,941,550,Comment 2149,2025-02-14 09:53:15
2150,1805,169,Comment 2150,2024-12-04 09:53:15
2151,1821,233,Comment 2151,2024-10-24 09:53:15
2152,1942,127,Comment 2152,2024-07-24 09:53:15
2153,1349,567,Comment 2153,2024-07-31 09:53:15
2154,1283,683,Comment 2154,2024-07-03 09:53:15
2155,1813,720,Comment 2155,2024-08-08 09:53:15
2156,77,378,Comment 2156,2025-02-22 09:53:15
2157,444,268,Comment 2157,2024-06-01 09:53:15
2158,242,754,Comment 2158,2024-05-01 09:53:15
2159,1222,289,Comment 2159,2024-07-27 09:53:15
2160,1514,757,Comment 2160,2024-07-24 09:53:15
2161,1338,184,Comment 2161,2024-08-29 09:53:15
2162,1407,744,Comment 2162,2024-10-30 09:53:15
2163,10,48,Comment 2163,2024-09-21 09:53:15
2164,14,92,Comment 2164,2024-08-25 09:53:15
2165,1094,825,Comment 2165,2024-04-11 09:53:15
2166,1202,260,Comment 2166,2025-02-07 09:53:15
2167,1567,480,Comment 2167,2024-12-25 09:53:15
2168,401,325,Comment 2168,2024-10-28 09:53:15
2169,239,682,Comment 2169,2025-03-12 09:53:15
2170,342,338,Comment 2170,2024-06-03 09:53:15
2171,1323,324,Comment 2171,2024-04-22 09:53:15
2172,1874,208,Comment 2172,2025-03-21 09:53:15
2173,666,55,Comment 2173,2024-06-26 09:53:15
2174,163,764,Comment 2174,2024-08-09 09:53:15
2175,1835,793,Comment 2175,2025-01-11 09:53:15
2176,80,313,Comment 2176,2024-09-06 09:53:15
2177,1868,766,Comment 2177,2024-10-14 09:53:15
2178,1466,600,Comment 2178,2024-10-20 09:53:15
2179,63,289,Comment 2179,2024-10-15 09:53:15
2180,670,44,Comment 2180,2025-01-25 09:53:15
2181,131,716,Comment 2181,2024-10-16 09:53:15
2182,271,579,Comment 2182,2025-03-03 09:53:15
2183,1290,587,Comment 2183,2025-01-19 09:53:15
2184,1918,122,Comment 2184,2024-12-04 09:53:15
2185,1249,389,Comment 2185,2024-05-03 09:53:15
2186,876,615,Comment 2186,2024-10-27 09:53:15
2187,1168,980,Comment 2187,2024-08-15 09:53:15
2188,835,22,Comment 2188,2024-09-08 09:53:15
2189,1731,932,Comment 2189,2024-08-09 09:53:15
2190,199,847,Comment 2190,2024-10-21 09:53:15
2191,1124,722,Comment 2191,2024-10-16 09:53:15
2192,695,787,Comment 2192,2024-03-31 09:53:15
2193,925,802,Comment 2193,2024-08-01 09:53:15
2194,543,284,Comment 2194,2025-01-23 09:53:15
2195,1639,985,Comment 2195,2024-06-02 09:53:15
2196,1488,280,Comment 2196,2024-04-24 09:53:15
2197,856,198,Comment 2197,2024-12-27 09:53:15
2198,442,283,Comment 2198,2024-11-14 09:53:15
2199,423,44,Comment 2199,2024-11-13 09:53:15
2200,932,606,Comment 2200,2024-06-30 09:53:15
2201,168,976,Comment 2201,2024-11-21 09:53:15
2202,1334,588,Comment 2202,2025-01-13 09:53:15
2203,173,873,Comment 2203,2024-04-18 09:53:15
2204,787,531,Comment 2204,2024-06-18 09:53:15
2205,1550,960,Comment 2205,2024-08-26 09:53:15
2206,1370,993,Comment 2206,2025-02-09 09:53:15
2207,1221,728,Comment 2207,2024-12-23 09:53:15
2208,1154,39,Comment 2208,2025-02-06 09:53:15
2209,243,242,Comment 2209,2025-01-11 09:53:15
2210,1545,859,Comment 2210,2024-05-13 09:53:15
2211,793,982,Comment 2211,2025-02-25 09:53:15
2212,260,667,Comment 2212,2024-07-18 09:53:15
2213,823,466,Comment 2213,2024-11-03 09:53:15
2214,343,912,Comment 2214,2024-08-20 09:53:15
2215,1122,287,Comment 2215,2024-09-28 09:53:15
2216,620,770,Comment 2216,2024-08-02 09:53:15
2217,1779,973,Comment 2217,2024-08-06 09:53:15
2218,549,438,Comment 2218,2024-11-25 09:53:15
2219,915,115,Comment 2219,2024-07-04 09:53:15
2220,131,255,Comment 2220,2025-03-04 09:53:15
2221,921,67,Comment 2221,2024-04-06 09:53:15
2222,1430,835,Comment 2222,2024-09-28 09:53:15
2223,1126,392,Comment 2223,2024-12-07 09:53:15
2224,204,841,Comment 2224,2024-10-23 09:53:15
2225,1368,934,Comment 2225,2024-09-21 09:53:15
2226,117,77,Comment 2226,2024-05-09 09:53:15
2227,106,100,Comment 2227,2024-10-19 09:53:15
2228,1317,948,Comment 2228,2024-09-22 09:53:15
2229,1321,420,Comment 2229,2024-05-15 09:53:15
2230,816,61,Comment 2230,2024-09-06 09:53:15
2231,1387,905,Comment 2231,2024-11-14 09:53:15
2232,1719,683,Comment 2232,2024-07-26 09:53:15
2233,10,979,Comment 2233,2024-10-09 09:53:15
2234,874,3,Comment 2234,2025-02-02 09:53:15
2235,1809,619,Comment 2235,2024-06-20 09:53:15
2236,1991,803,Comment 2236,2024-06-23 09:53:15
2237,1050,571,Comment 2237,2024-06-13 09:53:15
2238,1348,908,Comment 2238,2024-07-03 09:53:15
2239,91,229,Comment 2239,2024-11-07 09:53:15
2240,1693,519,Comment 2240,2024-08-21 09:53:15
2241,525,570,Comment 2241,2024-04-03 09:53:15
2242,1235,544,Comment 2242,2024-04-03 09:53:15
2243,642,108,Comment 2243,2024-07-01 09:53:15
2244,56,911,Comment 2244,2024-09-22 09:53:15
2245,1126,30,Comment 2245,2024-03-31 09:53:15
2246,348,916,Comment 2246,2024-12-09 09:53:15
2247,587,35,Comment 2247,2024-08-19 09:53:15
2248,1284,411,Comment 2248,2024-11-25 09:53:15
2249,1762,451,Comment 2249,2024-08-23 09:53:15
2250,1857,212,Comment 2250,2024-04-30 09:53:15
2251,714,282,Comment 2251,2024-06-20 09:53:15
2252,1136,908,Comment 2252,2024-10-29 09:53:15
2253,492,192,Comment 2253,2024-10-05 09:53:15
2254,1351,136,Comment 2254,2024-11-07 09:53:15
2255,672,132,Comment 2255,2024-04-16 09:53:15
2256,202,779,Comment 2256,2024-12-06 09:53:15
2257,895,668,Comment 2257,2024-07-02 09:53:15
2258,1271,752,Comment 2258,2024-12-01 09:53:15
2259,1619,572,Comment 2259,2024-11-07 09:53:15
2260,909,188,Comment 2260,2025-01-25 09:53:15
2261,378,907,Comment 2261,2024-07-19 09:53:15
2262,858,237,Comment 2262,2024-03-30 09:53:15
2263,202,927,Comment 2263,2024-04-09 09:53:15
2264,1754,52,Comment 2264,2024-10-12 09:53:15
2265,147,789,Comment 2265,2024-11-01 09:53:15
2266,1349,388,Comment 2266,2024-08-29 09:53:15
2267,1256,134,Comment 2267,2025-01-05 09:53:15
2268,1932,190,Comment 2268,2024-11-19 09:53:15
2269,554,227,Comment 2269,2024-07-13 09:53:15
2270,640,503,Comment 2270,2024-11-18 09:53:15
2271,226,543,Comment 2271,2024-04-23 09:53:15
2272,300,315,Comment 2272,2024-06-11 09:53:15
2273,373,303,Comment 2273,2024-10-05 09:53:15
2274,983,82,Comment 2274,2024-07-11 09:53:15
2275,115,603,Comment 2275,2024-10-19 09:53:15
2276,1806,337,Comment 2276,2024-09-19 09:53:15
2277,265,214,Comment 2277,2024-05-25 09:53:15
2278,1448,687,Comment 2278,2025-03-13 09:53:15
2279,1577,746,Comment 2279,2024-10-07 09:53:15
2280,1338,532,Comment 2280,2024-05-19 09:53:15
2281,551,794,Comment 2281,2025-02-22 09:53:15
2282,1972,703,Comment 2282,2024-07-13 09:53:15
2283,397,250,Comment 2283,2024-04-02 09:53:15
2284,727,248,Comment 2284,2024-06-06 09:53:15
2285,1420,768,Comment 2285,2025-01-05 09:53:15
2286,268,5,Comment 2286,2024-05-01 09:53:15
2287,1262,493,Comment 2287,2024-09-07 09:53:15
2288,1831,187,Comment 2288,2025-01-17 09:53:15
2289,377,184,Comment 2289,2024-04-13 09:53:15
2290,1358,46,Comment 2290,2024-03-24 09:53:15
2291,231,443,Comment 2291,2024-05-26 09:53:15
2292,1750,41,Comment 2292,2024-11-07 09:53:15
2293,513,474,Comment 2293,2024-07-19 09:53:15
2294,1618,639,Comment 2294,2024-08-25 09:53:15
2295,1952,742,Comment 2295,2024-07-04 09:53:15
2296,513,354,Comment 2296,2024-06-15 09:53:15
2297,461,837,Comment 2297,2025-01-16 09:53:15
2298,492,324,Comment 2298,2024-10-16 09:53:15
2299,1716,241,Comment 2299,2025-02-02 09:53:15
2300,1515,404,Comment 2300,2025-03-15 09:53:15
2301,886,347,Comment 2301,2024-08-11 09:53:15
2302,1066,993,Comment 2302,2024-08-20 09:53:15
2303,1313,55,Comment 2303,2024-09-07 09:53:15
2304,379,709,Comment 2304,2024-11-19 09:53:15
2305,1397,929,Comment 2305,2025-01-05 09:53:15
2306,1608,150,Comment 2306,2024-07-14 09:53:15
2307,1495,948,Comment 2307,2024-06-12 09:53:15
2308,610,884,Comment 2308,2024-12-30 09:53:15
2309,455,447,Comment 2309,2025-03-08 09:53:15
2310,1212,192,Comment 2310,2025-03-17 09:53:15
2311,241,580,Comment 2311,2025-03-17 09:53:15
2312,107,901,Comment 2312,2024-08-10 09:53:15
2313,354,402,Comment 2313,2025-01-27 09:53:15
2314,802,368,Comment 2314,2024-09-16 09:53:15
2315,1999,70,Comment 2315,2025-01-20 09:53:15
2316,920,245,Comment 2316,2025-03-13 09:53:15
2317,650,286,Comment 2317,2025-01-11 09:53:15
2318,1815,995,Comment 2318,2024-05-07 09:53:15
2319,534,800,Comment 2319,2024-08-26 09:53:15
2320,432,407,Comment 2320,2024-04-21 09:53:15
2321,449,884,Comment 2321,2024-11-19 09:53:15
2322,1851,866,Comment 2322,2025-03-21 09:53:15
2323,33,992,Comment 2323,2024-12-17 09:53:15
2324,1463,949,Comment 2324,2024-10-30 09:53:15
2325,1388,946,Comment 2325,2024-04-29 09:53:15
2326,1335,239,Comment 2326,2024-05-25 09:53:15
2327,1650,150,Comment 2327,2025-02-04 09:53:15
2328,916,723,Comment 2328,2025-03-12 09:53:15
2329,1096,938,Comment 2329,2025-01-25 09:53:15
2330,983,798,Comment 2330,2024-12-30 09:53:15
2331,1691,766,Comment 2331,2024-11-27 09:53:15
2332,245,508,Comment 2332,2025-01-09 09:53:15
2333,316,122,Comment 2333,2024-12-15 09:53:15
2334,344,469,Comment 2334,2025-03-11 09:53:15
2335,1070,331,Comment 2335,2025-02-08 09:53:15
2336,1126,871,Comment 2336,2025-01-08 09:53:15
2337,1735,760,Comment 2337,2025-02-07 09:53:15
2338,1775,341,Comment 2338,2024-07-03 09:53:15
2339,621,87,Comment 2339,2025-03-11 09:53:15
2340,1465,163,Comment 2340,2024-12-11 09:53:15
2341,136,411,Comment 2341,2024-09-07 09:53:15
2342,735,750,Comment 2342,2024-12-18 09:53:15
2343,1589,646,Comment 2343,2024-11-23 09:53:15
2344,1436,854,Comment 2344,2024-10-02 09:53:15
2345,1507,424,Comment 2345,2025-01-23 09:53:15
2346,210,24,Comment 2346,2025-02-21 09:53:15
2347,22,454,Comment 2347,2024-07-29 09:53:15
2348,1426,394,Comment 2348,2024-11-03 09:53:15
2349,487,69,Comment 2349,2024-06-04 09:53:15
2350,1387,846,Comment 2350,2025-02-05 09:53:15
2351,1508,536,Comment 2351,2024-04-10 09:53:15
2352,1307,775,Comment 2352,2024-11-18 09:53:15
2353,530,888,Comment 2353,2025-03-18 09:53:15
2354,1965,890,Comment 2354,2024-08-19 09:53:15
2355,1000,467,Comment 2355,2024-05-24 09:53:15
2356,1902,143,Comment 2356,2024-10-21 09:53:15
2357,261,12,Comment 2357,2024-06-15 09:53:15
2358,1027,546,Comment 2358,2024-04-26 09:53:15
2359,1856,739,Comment 2359,2024-07-05 09:53:15
2360,1252,825,Comment 2360,2025-02-09 09:53:15
2361,1369,98,Comment 2361,2025-03-21 09:53:15
2362,1689,102,Comment 2362,2025-02-15 09:53:15
2363,1880,888,Comment 2363,2024-09-28 09:53:15
2364,1091,40,Comment 2364,2024-09-11 09:53:15
2365,50,500,Comment 2365,2024-10-24 09:53:15
2366,152,778,Comment 2366,2025-03-03 09:53:15
2367,217,20,Comment 2367,2024-06-17 09:53:15
2368,1283,949,Comment 2368,2024-10-30 09:53:15
2369,914,716,Comment 2369,2024-12-16 09:53:15
2370,1755,361,Comment 2370,2025-01-06 09:53:15
2371,1301,951,Comment 2371,2024-04-04 09:53:15
2372,126,631,Comment 2372,2024-12-23 09:53:15
2373,1525,834,Comment 2373,2024-05-23 09:53:15
2374,28,110,Comment 2374,2024-09-27 09:53:15
2375,1305,695,Comment 2375,2025-03-16 09:53:15
2376,1392,217,Comment 2376,2024-11-15 09:53:15
2377,1672,369,Comment 2377,2024-03-30 09:53:15
2378,638,192,Comment 2378,2024-09-21 09:53:15
2379,871,659,Comment 2379,2025-02-12 09:53:15
2380,1022,148,Comment 2380,2024-06-20 09:53:15
2381,995,300,Comment 2381,2024-05-20 09:53:15
2382,32,507,Comment 2382,2024-10-18 09:53:15
2383,853,688,Comment 2383,2024-04-29 09:53:15
2384,1855,727,Comment 2384,2024-12-08 09:53:15
2385,599,504,Comment 2385,2024-07-03 09:53:15
2386,598,864,Comment 2386,2024-11-15 09:53:15
2387,957,574,Comment 2387,2024-09-14 09:53:15
2388,1776,129,Comment 2388,2025-01-01 09:53:15
2389,1124,679,Comment 2389,2024-05-09 09:53:15
2390,1967,699,Comment 2390,2024-04-25 09:53:15
2391,1260,90,Comment 2391,2024-05-28 09:53:15
2392,405,278,Comment 2392,2024-06-08 09:53:15
2393,1136,829,Comment 2393,2024-03-28 09:53:15
2394,545,164,Comment 2394,2024-12-23 09:53:15
2395,1721,747,Comment 2395,2024-12-08 09:53:15
2396,915,785,Comment 2396,2024-08-21 09:53:15
2397,1747,525,Comment 2397,2024-03-28 09:53:15
2398,805,874,Comment 2398,2024-08-08 09:53:15
2399,1289,802,Comment 2399,2025-02-04 09:53:15
2400,849,915,Comment 2400,2024-06-24 09:53:15
2401,1525,128,Comment 2401,2024-04-21 09:53:15
2402,338,703,Comment 2402,2024-06-08 09:53:15
2403,117,500,Comment 2403,2025-02-03 09:53:15
2404,1131,143,Comment 2404,2024-09-23 09:53:15
2405,938,46,Comment 2405,2024-12-28 09:53:15
2406,1891,234,Comment 2406,2024-05-10 09:53:15
2407,49,730,Comment 2407,2024-11-18 09:53:15
2408,1546,836,Comment 2408,2024-04-10 09:53:15
2409,1925,682,Comment 2409,2024-11-23 09:53:15
2410,1739,257,Comment 2410,2024-09-29 09:53:15
2411,634,600,Comment 2411,2024-04-23 09:53:15
2412,1184,808,Comment 2412,2024-07-12 09:53:15
2413,1234,216,Comment 2413,2025-01-23 09:53:15
2414,268,145,Comment 2414,2025-03-21 09:53:15
2415,1978,103,Comment 2415,2024-09-24 09:53:15
2416,1788,130,Comment 2416,2025-01-13 09:53:15
2417,986,668,Comment 2417,2024-09-16 09:53:15
2418,1057,973,Comment 2418,2024-06-10 09:53:15
2419,922,167,Comment 2419,2024-05-15 09:53:15
2420,1533,26,Comment 2420,2024-11-30 09:53:15
2421,769,281,Comment 2421,2025-02-15 09:53:15
2422,1958,351,Comment 2422,2024-09-17 09:53:15
2423,418,729,Comment 2423,2024-09-25 09:53:15
2424,323,369,Comment 2424,2025-01-21 09:53:15
2425,399,281,Comment 2425,2025-02-15 09:53:15
2426,394,66,Comment 2426,2024-09-04 09:53:15
2427,1760,473,Comment 2427,2025-03-14 09:53:15
2428,461,836,Comment 2428,2024-05-22 09:53:15
2429,666,155,Comment 2429,2025-03-05 09:53:15
2430,326,586,Comment 2430,2024-08-28 09:53:15
2431,843,771,Comment 2431,2025-02-04 09:53:15
2432,105,336,Comment 2432,2024-10-31 09:53:15
2433,1785,132,Comment 2433,2025-02-18 09:53:15
2434,831,611,Comment 2434,2025-01-25 09:53:15
2435,433,856,Comment 2435,2024-05-07 09:53:15
2436,1518,799,Comment 2436,2025-02-03 09:53:15
2437,1243,481,Comment 2437,2025-01-15 09:53:15
2438,16,419,Comment 2438,2024-08-03 09:53:15
2439,1670,404,Comment 2439,2024-07-23 09:53:15
2440,511,649,Comment 2440,2024-12-04 09:53:15
2441,1531,431,Comment 2441,2024-05-13 09:53:15
2442,1826,39,Comment 2442,2024-04-19 09:53:15
2443,1671,126,Comment 2443,2024-11-28 09:53:15
2444,495,800,Comment 2444,2025-02-19 09:53:15
2445,1712,323,Comment 2445,2025-01-27 09:53:15
2446,138,309,Comment 2446,2024-10-24 09:53:15
2447,1604,155,Comment 2447,2025-01-16 09:53:15
2448,1720,938,Comment 2448,2024-10-15 09:53:15
2449,1555,677,Comment 2449,2024-09-14 09:53:15
2450,1115,92,Comment 2450,2024-07-29 09:53:15
2451,236,821,Comment 2451,2024-10-25 09:53:15
2452,1519,58,Comment 2452,2024-07-06 09:53:15
2453,1535,548,Comment 2453,2024-12-09 09:53:15
2454,1868,680,Comment 2454,2024-05-25 09:53:15
2455,788,223,Comment 2455,2024-05-21 09:53:15
2456,111,517,Comment 2456,2024-10-06 09:53:15
2457,1360,713,Comment 2457,2024-07-28 09:53:15
2458,621,646,Comment 2458,2024-06-21 09:53:15
2459,1618,793,Comment 2459,2024-09-24 09:53:15
2460,170,324,Comment 2460,2024-08-28 09:53:15
2461,1733,866,Comment 2461,2024-06-15 09:53:15
2462,1697,11,Comment 2462,2024-06-29 09:53:15
2463,405,211,Comment 2463,2024-07-09 09:53:15
2464,387,182,Comment 2464,2024-03-27 09:53:15
2465,1157,200,Comment 2465,2024-07-18 09:53:15
2466,44,564,Comment 2466,2024-11-04 09:53:15
2467,1660,401,Comment 2467,2025-01-31 09:53:15
2468,1629,771,Comment 2468,2024-09-12 09:53:15
2469,1054,948,Comment 2469,2024-06-17 09:53:15
2470,481,920,Comment 2470,2024-07-09 09:53:15
2471,1377,964,Comment 2471,2024-11-20 09:53:15
2472,1735,100,Comment 2472,2024-04-09 09:53:15
2473,1383,84,Comment 2473,2024-08-15 09:53:15
2474,14,755,Comment 2474,2024-11-24 09:53:15
2475,1251,869,Comment 2475,2024-09-15 09:53:15
2476,692,334,Comment 2476,2025-01-14 09:53:15
2477,179,541,Comment 2477,2024-12-27 09:53:15
2478,165,71,Comment 2478,2024-12-06 09:53:15
2479,907,508,Comment 2479,2024-08-22 09:53:15
2480,1535,476,Comment 2480,2024-12-23 09:53:15
2481,1764,969,Comment 2481,2024-05-08 09:53:15
2482,141,798,Comment 2482,2024-06-19 09:53:15
2483,315,624,Comment 2483,2024-08-20 09:53:15
2484,653,20,Comment 2484,2024-09-15 09:53:15
2485,351,885,Comment 2485,2024-07-08 09:53:15
2486,1620,138,Comment 2486,2025-01-31 09:53:15
2487,389,872,Comment 2487,2024-05-01 09:53:15
2488,1217,77,Comment 2488,2025-01-26 09:53:15
2489,325,294,Comment 2489,2025-01-11 09:53:15
2490,1665,22,Comment 2490,2024-08-09 09:53:15
2491,1129,89,Comment 2491,2024-04-21 09:53:15
2492,979,622,Comment 2492,2025-03-18 09:53:15
2493,1659,265,Comment 2493,2024-06-29 09:53:15
2494,1926,507,Comment 2494,2024-04-10 09:53:15
2495,1801,572,Comment 2495,2024-08-05 09:53:15
2496,1940,37,Comment 2496,2025-01-20 09:53:15
2497,406,952,Comment 2497,2024-04-15 09:53:15
2498,1521,961,Comment 2498,2025-01-02 09:53:15
2499,1132,520,Comment 2499,2024-10-20 09:53:15
2500,855,622,Comment 2500,2024-07-31 09:53:15
2501,202,964,Comment 2501,2024-11-11 09:53:15
2502,160,347,Comment 2502,2024-07-25 09:53:15
2503,580,362,Comment 2503,2024-04-29 09:53:15
2504,1242,378,Comment 2504,2024-05-18 09:53:15
2505,1753,418,Comment 2505,2025-01-07 09:53:15
2506,1293,453,Comment 2506,2024-08-28 09:53:15
2507,164,595,Comment 2507,2024-09-22 09:53:15
2508,1812,938,Comment 2508,2024-11-30 09:53:15
2509,1812,85,Comment 2509,2024-12-30 09:53:15
2510,1766,178,Comment 2510,2024-09-23 09:53:15
2511,1390,369,Comment 2511,2024-11-25 09:53:15
2512,58,48,Comment 2512,2024-11-11 09:53:15
2513,1442,708,Comment 2513,2025-01-24 09:53:15
2514,1801,177,Comment 2514,2024-08-14 09:53:15
2515,725,280,Comment 2515,2024-06-20 09:53:15
2516,52,663,Comment 2516,2024-08-16 09:53:15
2517,842,575,Comment 2517,2025-02-24 09:53:15
2518,110,112,Comment 2518,2024-03-31 09:53:15
2519,816,585,Comment 2519,2024-05-30 09:53:15
2520,1303,441,Comment 2520,2024-11-24 09:53:15
2521,863,671,Comment 2521,2024-04-25 09:53:15
2522,77,579,Comment 2522,2024-05-20 09:53:15
2523,482,374,Comment 2523,2024-08-08 09:53:15
2524,1153,257,Comment 2524,2024-06-10 09:53:15
2525,1756,694,Comment 2525,2025-03-04 09:53:15
2526,999,464,Comment 2526,2024-05-18 09:53:15
2527,36,39,Comment 2527,2024-06-16 09:53:15
2528,1175,933,Comment 2528,2024-09-26 09:53:15
2529,1753,300,Comment 2529,2024-05-17 09:53:15
2530,1885,665,Comment 2530,2025-03-12 09:53:15
2531,1422,186,Comment 2531,2025-01-22 09:53:15
2532,1711,996,Comment 2532,2024-07-26 09:53:15
2533,1582,480,Comment 2533,2024-08-05 09:53:15
2534,342,737,Comment 2534,2024-08-04 09:53:15
2535,1795,383,Comment 2535,2025-01-21 09:53:15
2536,944,431,Comment 2536,2024-09-28 09:53:15
2537,125,508,Comment 2537,2024-07-26 09:53:15
2538,592,709,Comment 2538,2024-09-15 09:53:15
2539,976,391,Comment 2539,2024-07-27 09:53:15
2540,1761,376,Comment 2540,2025-02-06 09:53:15
2541,106,841,Comment 2541,2024-11-16 09:53:15
2542,1544,105,Comment 2542,2024-06-02 09:53:15
2543,1447,882,Comment 2543,2024-07-11 09:53:15
2544,1834,650,Comment 2544,2025-02-06 09:53:15
2545,563,44,Comment 2545,2024-05-01 09:53:15
2546,445,159,Comment 2546,2025-03-14 09:53:15
2547,874,773,Comment 2547,2025-02-02 09:53:15
2548,1999,246,Comment 2548,2024-06-22 09:53:15
2549,1047,912,Comment 2549,2024-04-09 09:53:15
2550,252,325,Comment 2550,2024-10-20 09:53:15
2551,620,609,Comment 2551,2024-06-23 09:53:15
2552,1161,450,Comment 2552,2024-09-16 09:53:15
2553,877,85,Comment 2553,2024-12-08 09:53:15
2554,152,470,Comment 2554,2024-07-31 09:53:15
2555,803,299,Comment 2555,2024-12-15 09:53:15
2556,1236,383,Comment 2556,2025-03-17 09:53:15
2557,1212,649,Comment 2557,2024-12-02 09:53:15
2558,1357,27,Comment 2558,2024-05-06 09:53:15
2559,311,155,Comment 2559,2024-07-21 09:53:15
2560,1567,357,Comment 2560,2024-09-14 09:53:15
2561,1934,907,Comment 2561,2024-03-24 09:53:15
2562,1428,844,Comment 2562,2025-01-18 09:53:15
2563,533,717,Comment 2563,2025-02-22 09:53:15
2564,1987,671,Comment 2564,2024-06-02 09:53:15
2565,424,48,Comment 2565,2024-12-28 09:53:15
2566,975,479,Comment 2566,2024-06-11 09:53:15
2567,1107,509,Comment 2567,2024-10-27 09:53:15
2568,1380,373,Comment 2568,2024-09-04 09:53:15
2569,1040,757,Comment 2569,2024-08-02 09:53:15
2570,277,816,Comment 2570,2024-06-07 09:53:15
2571,106,840,Comment 2571,2024-04-20 09:53:15
2572,305,892,Comment 2572,2024-04-15 09:53:15
2573,181,923,Comment 2573,2024-10-03 09:53:15
2574,992,47,Comment 2574,2024-10-07 09:53:15
2575,1168,974,Comment 2575,2024-05-25 09:53:15
2576,1826,518,Comment 2576,2024-09-26 09:53:15
2577,1778,420,Comment 2577,2024-09-19 09:53:15
2578,482,734,Comment 2578,2024-06-11 09:53:15
2579,1135,233,Comment 2579,2025-03-04 09:53:15
2580,1867,440,Comment 2580,2024-07-21 09:53:15
2581,362,331,Comment 2581,2024-08-13 09:53:15
2582,371,793,Comment 2582,2025-01-17 09:53:15
2583,50,747,Comment 2583,2024-09-08 09:53:15
2584,1128,180,Comment 2584,2024-07-23 09:53:15
2585,906,561,Comment 2585,2024-08-30 09:53:15
2586,763,86,Comment 2586,2025-03-19 09:53:15
2587,451,741,Comment 2587,2024-12-26 09:53:15
2588,1714,171,Comment 2588,2024-09-19 09:53:15
2589,481,71,Comment 2589,2025-02-04 09:53:15
2590,116,905,Comment 2590,2024-08-25 09:53:15
2591,402,415,Comment 2591,2024-04-29 09:53:15
2592,556,502,Comment 2592,2024-07-23 09:53:15
2593,1475,542,Comment 2593,2024-12-23 09:53:15
2594,1596,33,Comment 2594,2024-12-23 09:53:15
2595,369,257,Comment 2595,2025-01-04 09:53:15
2596,1335,184,Comment 2596,2024-11-18 09:53:15
2597,538,947,Comment 2597,2024-10-08 09:53:15
2598,1446,146,Comment 2598,2025-03-14 09:53:15
2599,227,249,Comment 2599,2024-08-27 09:53:15
2600,455,269,Comment 2600,2024-04-15 09:53:15
2601,391,557,Comment 2601,2024-06-20 09:53:15
2602,1168,748,Comment 2602,2024-11-03 09:53:15
2603,1594,458,Comment 2603,2024-12-30 09:53:15
2604,855,989,Comment 2604,2025-03-05 09:53:15
2605,924,384,Comment 2605,2024-11-20 09:53:15
2606,1469,716,Comment 2606,2024-07-23 09:53:15
2607,1037,445,Comment 2607,2024-09-12 09:53:15
2608,1965,124,Comment 2608,2025-02-11 09:53:15
2609,1966,424,Comment 2609,2024-09-08 09:53:15
2610,1090,106,Comment 2610,2025-01-14 09:53:15
